InvoiceID,PayerAccountId,LinkedAccountId,RecordType,RecordID,BillingPeriodStartDate,BillingPeriodEndDate,InvoiceDate,PayerAccountName,LinkedAccountName,TaxationAddress,PayerPONumber,ProductCode,ProductName,SellerOfRecord,UsageType,Operation,RateId,ItemDescription,UsageStartDate,UsageEndDate,UsageQuantity,BlendedRate,CurrencyCode,CostBeforeTax,Credits,TaxAmount,TaxType,TotalCost
"47347233","102964196778","","PayerLineItem","5600000000213663748","2014/12/01 00:00:00","2014/12/31 23:59:59","2015/01/03 07:28:16","TP-LINK Technologies Co., Ltd.","","No.5 Keyuan Road  South Building, Shenzhen, Guangdong, 518057, CN",,"AmazonElastiCache","Amazon ElastiCache","Amazon Web Services, Inc.","APS1-NodeUsage:cache.m1.small","CreateCacheCluster:0001","3576933","$0.073 per  Small Cache node-hour (or partial hour) running Memcached","2014/12/01 00:00:00","2014/12/31 23:59:59","2976.0",,"USD","217.25","0.0","0.000000","None","217.250000"
"47347233","102964196778","","PayerLineItem","5600000000215160495","2014/12/01 00:00:00","2014/12/31 23:59:59","2015/01/03 07:28:16","TP-LINK Technologies Co., Ltd.","","No.5 Keyuan Road  South Building, Shenzhen, Guangdong, 518057, CN",,"AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","EBS:VolumeP-IOPS.piops",,"3553240","$0.065 per IOPS-month provisioned - US East (Northern Virginia)","2014/12/01 00:00:00","2014/12/31 23:59:59","223.38709873",,"USD","14.52","0.0","0.000000","None","14.520000"
"47347233","102964196778","","PayerLineItem","5600000000216019687","2014/12/01 00:00:00","2014/12/31 23:59:59","2015/01/03 07:28:16","TP-LINK Technologies Co., Ltd.","","No.5 Keyuan Road  South Building, Shenzhen, Guangdong, 518057, CN",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","APS1-EU-AWS-In-Bytes",,"3511001","$0.00 per GB - Asia Pacific (Singapore) data transfer from EU (Ireland)","2014/12/01 00:00:00","2014/12/31 23:59:59","0.01301009",,"USD","0.00","0.0","0.000000","None","0.000000"
"47347233","102964196778","","PayerLineItem","5600000000215160496","2014/12/01 00:00:00","2014/12/31 23:59:59","2015/01/03 07:28:16","TP-LINK Technologies Co., Ltd.","","No.5 Keyuan Road  South Building, Shenzhen, Guangdong, 518057, CN",,"AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","APS1-EBS:VolumeUsage.gp2",,"3553249","$0.12 per GB-month of General Purpose (SSD) provisioned storage - Asia Pacific (Singapore)","2014/12/01 00:00:00","2014/12/31 23:59:59","139.1935506",,"USD","16.70","0.0","0.000000","None","16.700000"
"47347233","102964196778","","PayerLineItem","5600000000210793395","2014/12/01 00:00:00","2014/12/31 23:59:59","2015/01/03 07:28:16","TP-LINK Technologies Co., Ltd.","","No.5 Keyuan Road  South Building, Shenzhen, Guangdong, 518057, CN",,"AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","APS1-Requests-Tier2",,"3309745","$0.004 per 10,000 GET and all other requests","2014/12/01 00:00:00","2014/12/31 23:59:59","42569.0",,"USD","0.02","0.0","0.000000","None","0.020000"
"47347233","102964196778","","PayerLineItem","5600000000214277783","2014/12/01 00:00:00","2014/12/31 23:59:59","2015/01/03 07:28:16","TP-LINK Technologies Co., Ltd.","","No.5 Keyuan Road  South Building, Shenzhen, Guangdong, 518057, CN",,"AmazonCloudFront","Amazon CloudFront","Amazon Web Services, Inc.","EU-Requests-Tier2-HTTPS",,"3506630","$0.0120 per 10,000 HTTPS Requests","2014/12/01 00:00:00","2014/12/31 23:59:59","11310.0",,"USD","0.01","0.0","0.000000","None","0.010000"
"47347233","102964196778","","PayerLineItem","5600000000216019688","2014/12/01 00:00:00","2014/12/31 23:59:59","2015/01/03 07:28:16","TP-LINK Technologies Co., Ltd.","","No.5 Keyuan Road  South Building, Shenzhen, Guangdong, 518057, CN",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USE1-USW1-AWS-In-Bytes",,"3510836","$0.00 per GB - US East (Northern Virginia) data transfer from US West (Northern California)","2014/12/01 00:00:00","2014/12/31 23:59:59","0.00020985",,"USD","0.00","0.0","0.000000","None","0.000000"
"47347233","102964196778","","PayerLineItem","5600000000214277784","2014/12/01 00:00:00","2014/12/31 23:59:59","2015/01/03 07:28:16","TP-LINK Technologies Co., Ltd.","","No.5 Keyuan Road  South Building, Shenzhen, Guangdong, 518057, CN",,"AmazonCloudFront","Amazon CloudFront","Amazon Web Services, Inc.","AU-Requests-Tier2-HTTPS",,"3506616","$0.0125 per 10,000 HTTPS Requests","2014/12/01 00:00:00","2014/12/31 23:59:59","678.0",,"USD","0.01","0.0","0.000000","None","0.010000"
"47347233","102964196778","","PayerLineItem","5600000000210793397","2014/12/01 00:00:00","2014/12/31 23:59:59","2015/01/03 07:28:16","TP-LINK Technologies Co., Ltd.","","No.5 Keyuan Road  South Building, Shenzhen, Guangdong, 518057, CN",,"AmazonRDS","Amazon RDS Service","Amazon Web Services, Inc.","APS1-InstanceUsage:db.m1.small","CreateDBInstance:0002","3314183","$0.07 per RDS Small Instance hour (or partial hour) running MySQL - BYOL","2014/12/01 00:00:00","2014/12/31 23:59:59","744.0",,"USD","52.08","0.0","0.000000","None","52.080000"
"47347233","102964196778","","PayerLineItem","5600000000214277785","2014/12/01 00:00:00","2014/12/31 23:59:59","2015/01/03 07:28:16","TP-LINK Technologies Co., Ltd.","","No.5 Keyuan Road  South Building, Shenzhen, Guangdong, 518057, CN",,"AmazonCloudFront","Amazon CloudFront","Amazon Web Services, Inc.","IN-DataTransfer-Out-Bytes",,"3506614","$0.170 per GB - first 10 TB / month data transfer out (India)","2014/12/01 00:00:00","2014/12/31 23:59:59","0.05053852",,"USD","0.01","0.0","0.000000","None","0.010000"
"47347233","102964196778","","PayerLineItem","5600000000216019689","2014/12/01 00:00:00","2014/12/31 23:59:59","2015/01/03 07:28:16","TP-LINK Technologies Co., Ltd.","","No.5 Keyuan Road  South Building, Shenzhen, Guangdong, 518057, CN",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","APS1-UGW1-AWS-In-Bytes",,"3510993","$0.00 per GB - Asia Pacific (Singapore) data transfer from AWS GovCloud (US)","2014/12/01 00:00:00","2014/12/31 23:59:59","0.00098941",,"USD","0.00","0.0","0.000000","None","0.000000"
"47347233","102964196778","","PayerLineItem","5600000000215160498","2014/12/01 00:00:00","2014/12/31 23:59:59","2015/01/03 07:28:16","TP-LINK Technologies Co., Ltd.","","No.5 Keyuan Road  South Building, Shenzhen, Guangdong, 518057, CN",,"AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","APS1-ElasticIP:AdditionalAddress",,"3553457","$0.005 per Additional Elastic IP address attached to a running instance per hour (prorated)","2014/12/01 00:00:00","2014/12/31 23:59:59","54.6",,"USD","0.27","0.0","0.000000","None","0.270000"
"47347233","102964196778","","PayerLineItem","5600000000214247250","2014/12/01 00:00:00","2014/12/31 23:59:59","2015/01/03 07:28:16","TP-LINK Technologies Co., Ltd.","","No.5 Keyuan Road  South Building, Shenzhen, Guangdong, 518057, CN",,"AmazonDynamoDB","Amazon DynamoDB","Amazon Web Services, Inc.","APN1-TimedStorage-ByteHrs",,"3320672","$0.00 per GB-Month of storage for first 25 free GB-Months","2014/12/01 00:00:00","2014/12/31 23:59:59","0.00001207",,"USD","0.00","0.0","0.000000","None","0.000000"
"47347233","102964196778","","PayerLineItem","5600000000219317553","2014/12/01 00:00:00","2014/12/31 23:59:59","2015/01/03 07:28:16","TP-LINK Technologies Co., Ltd.","","No.5 Keyuan Road  South Building, Shenzhen, Guangdong, 518057, CN",,"AmazonRDS","Amazon RDS Service","Amazon Web Services, Inc.","APN1-RDS:Multi-AZ-StorageUsage","CreateDBInstance","3314051","$0.24 per GB-month of provisioned storage for Multi-AZ deployments","2014/12/01 00:00:00","2014/12/31 23:59:59","0.5376344",,"USD","0.13","0.0","0.000000","None","0.130000"
"47347233","102964196778","","PayerLineItem","5600000000214277786","2014/12/01 00:00:00","2014/12/31 23:59:59","2015/01/03 07:28:16","TP-LINK Technologies Co., Ltd.","","No.5 Keyuan Road  South Building, Shenzhen, Guangdong, 518057, CN",,"AmazonCloudFront","Amazon CloudFront","Amazon Web Services, Inc.","JP-Requests-Tier2-HTTPS",,"3506659","$0.012 per 10,000 HTTPS Requests","2014/12/01 00:00:00","2014/12/31 23:59:59","1406.0",,"USD","0.01","0.0","0.000000","None","0.010000"
"47347233","102964196778","","PayerLineItem","5600000000216019690","2014/12/01 00:00:00","2014/12/31 23:59:59","2015/01/03 07:28:16","TP-LINK Technologies Co., Ltd.","","No.5 Keyuan Road  South Building, Shenzhen, Guangdong, 518057, CN",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USE1-USW1-AWS-Out-Bytes",,"3510835","$0.02 per GB - US East (Northern Virginia) data transfer to US West (Northern California)","2014/12/01 00:00:00","2014/12/31 23:59:59","0.00016783",,"USD","0.01","0.0","0.000000","None","0.010000"
"47347233","102964196778","","PayerLineItem","5600000000213663749","2014/12/01 00:00:00","2014/12/31 23:59:59","2015/01/03 07:28:16","TP-LINK Technologies Co., Ltd.","","No.5 Keyuan Road  South Building, Shenzhen, Guangdong, 518057, CN",,"AmazonElastiCache","Amazon ElastiCache","Amazon Web Services, Inc.","APN1-NodeUsage:cache.t2.micro","CreateCacheCluster:0001","3577020","$0.000 per T2 Micro Cache node-hour (or partial hour) running Memcached under monthly Free Tier","2014/12/01 00:00:00","2014/12/31 23:59:59","574.0",,"USD","0.00","0.0","0.000000","None","0.000000"
"47347233","102964196778","","PayerLineItem","5600000000214277787","2014/12/01 00:00:00","2014/12/31 23:59:59","2015/01/03 07:28:16","TP-LINK Technologies Co., Ltd.","","No.5 Keyuan Road  South Building, Shenzhen, Guangdong, 518057, CN",,"AmazonCloudFront","Amazon CloudFront","Amazon Web Services, Inc.","JP-Requests-Tier1","GET","3506658","$0.0090 per 10,000 HTTP Requests","2014/12/01 00:00:00","2014/12/31 23:59:59","33.0",,"USD","0.01","0.0","0.000000","None","0.010000"
"47347233","102964196778","","PayerLineItem","5600000000213663750","2014/12/01 00:00:00","2014/12/31 23:59:59","2015/01/03 07:28:16","TP-LINK Technologies Co., Ltd.","","No.5 Keyuan Road  South Building, Shenzhen, Guangdong, 518057, CN",,"AmazonElastiCache","Amazon ElastiCache","Amazon Web Services, Inc.","APN1-NodeUsage:cache.m1.small","CreateCacheCluster:0001","3576912","$0.071 per  Small Cache node-hour (or partial hour) running Memcached","2014/12/01 00:00:00","2014/12/31 23:59:59","689.0",,"USD","48.92","0.0","0.000000","None","48.920000"
"47347233","102964196778","","PayerLineItem","5600000000214431786","2014/12/01 00:00:00","2014/12/31 23:59:59","2015/01/03 07:28:16","TP-LINK Technologies Co., Ltd.","","No.5 Keyuan Road  South Building, Shenzhen, Guangdong, 518057, CN",,"AWSSupportBusiness","AWS Support (Business)","Amazon Web Services, Inc.","Dollar",,"1016272","10% of monthly AWS usage for the first $0-$10K","2014/12/01 00:00:00","2014/12/31 23:59:59","3721.9462168795",,"USD","372.19","0.0","0.000000","None","372.190000"
"47347233","102964196778","","PayerLineItem","5600000000214277788","2014/12/01 00:00:00","2014/12/31 23:59:59","2015/01/03 07:28:16","TP-LINK Technologies Co., Ltd.","","No.5 Keyuan Road  South Building, Shenzhen, Guangdong, 518057, CN",,"AmazonCloudFront","Amazon CloudFront","Amazon Web Services, Inc.","JP-DataTransfer-Out-Bytes",,"3506651","$0.140 per GB - first 10 TB / month data transfer out","2014/12/01 00:00:00","2014/12/31 23:59:59","0.08164326",,"USD","0.01","0.0","0.000000","None","0.010000"
"47347233","102964196778","","PayerLineItem","5600000000215160499","2014/12/01 00:00:00","2014/12/31 23:59:59","2015/01/03 07:28:16","TP-LINK Technologies Co., Ltd.","","No.5 Keyuan Road  South Building, Shenzhen, Guangdong, 518057, CN",,"AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","APS1-ElasticIP:IdleAddress",,"3553459","$0.005 per Elastic IP address not attached to a running instance per hour (prorated)","2014/12/01 00:00:00","2014/12/31 23:59:59","43.6",,"USD","0.22","0.0","0.000000","None","0.220000"
"47347233","102964196778","","PayerLineItem","5600000000215160500","2014/12/01 00:00:00","2014/12/31 23:59:59","2015/01/03 07:28:16","TP-LINK Technologies Co., Ltd.","","No.5 Keyuan Road  South Building, Shenzhen, Guangdong, 518057, CN",,"AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CW:Requests",,"3553417","$0.00 per request - first 1,000,000 requests","2014/12/01 00:00:00","2014/12/31 23:59:59","473953.0",,"USD","0.00","0.0","0.000000","None","0.000000"
"47347233","102964196778","","PayerLineItem","5600000000216019691","2014/12/01 00:00:00","2014/12/31 23:59:59","2015/01/03 07:28:16","TP-LINK Technologies Co., Ltd.","","No.5 Keyuan Road  South Building, Shenzhen, Guangdong, 518057, CN",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","APN1-APS2-AWS-In-Bytes",,"3510981","$0.00 per GB - Asia Pacific (Tokyo) data transfer from Asia Pacific (Sydney)","2014/12/01 00:00:00","2014/12/31 23:59:59","0.00067188",,"USD","0.00","0.0","0.000000","None","0.000000"
"47347233","102964196778","","PayerLineItem","5600000000212727385","2014/12/01 00:00:00","2014/12/31 23:59:59","2015/01/03 07:28:16","TP-LINK Technologies Co., Ltd.","","No.5 Keyuan Road  South Building, Shenzhen, Guangdong, 518057, CN",,"awskms","AWS Key Management Service","Amazon Web Services, Inc.","ap-northeast-1-KMS-Requests",,"3526278","$0.00 per request - Monthly Global Free Tier for KMS requests","2014/12/01 00:00:00","2014/12/31 23:59:59","581.0",,"USD","0.00","0.0","0.000000","None","0.000000"
